FID,X,Y,twi,curvature,slope,elevation,aspect,lithology,land_use,class
196,379740.3229,7357240.187,6.682012081,-0.008087832,11.33861351,5.026316166,0.30454123,65,90,1
186,381307,7355824,6.148293495,-0.007408384,9.70205307,35.09121323,250.9653015,2,90,1
4,368793.6823,7348734.111,11.3793478,8.53E-07,0.091677658,3.066226721,279.4122925,2,130,0
175,380188,7355077,4.31979847,-0.01537165,33.86004257,25.91223907,277.4851379,65,90,1
72,379000.9536,7346646.735,5.31392765,-0.008532424,26.20896339,111.1616745,114.4835815,2,90,0
2,368826.7552,7348337.235,9.900450706,9.57E-06,0.172409475,3.057329655,240.9783478,2,70,0
77,379135.0659,7347434.644,5.494613171,-0.002458434,9.333328247,83.89176178,214.3766937,65,90,0
34,373589.2648,7352438.285,10.04754257,1.97E-05,0.347258776,4.522996902,69.5644989,2,40,0
194,379331.1667,7356869.344,5.457664013,0.004764464,27.09522057,20.93483734,334.6312561,65,90,1
141,373481,7348487,7.144595146,-0.006549432,15.43968296,34.91998672,347.2944641,65,90,1
61,377576.0107,7345657.657,3.977447271,0.010601227,29.33608818,74.96404266,340.1774597,2,30,0
133,373058,7348081,3.599532127,-0.005735134,28.6667614,30.54110527,323.7924194,65,30,1
49,369778.4595,7341117.219,5.365420341,0.006193035,41.61610413,68.0042038,161.5429688,2,90,0
120,371946,7347138,5.297915936,0.001492768,35.00283051,123.956543,280.4334717,2,90,1
17,371174.937,7350354.687,11.90479183,-2.22E-05,0.081313185,3.446513414,61.24964142,2,90,0
50,369629.6311,7341282.584,9.701165199,-0.476217985,8.116664886,5.005991936,312.1089783,2,90,0
79,379051.2457,7347987.857,5.423092365,-0.013115599,11.6564436,2.110018969,283.3843079,65,30,0
187,379331,7355938,3.669877291,0.012879906,27.00302887,185.1747437,226.2173462,65,90,1
112,371944,7346264,3.070170879,-0.009595905,24.89753914,17.95346451,200.9335632,2,90,1
56,369116.9999,7340670.734,3.143016338,-0.000689695,23.34137535,79.73838043,244.5698853,2,90,0
117,371843,7346480,4.025763035,-0.008107572,28.1687851,29.66653061,282.0887146,2,90,1
6,369091.3391,7348833.33,11.09212303,3.18E-06,0.139635131,3.5520401,285.7324219,2,130,0
124,373124,7347347,3.638765812,0.00560837,27.73070717,42.28518677,148.5493164,2,90,1
62,377743.6511,7345490.016,4.836840153,-0.014338948,25.50769424,8.798753738,321.5809631,2,90,0
154,379303,7352812,4.3637743,1.54E-05,26.98565483,20.04534149,359.5057983,2,30,1
29,373258.5349,7351842.972,8.675300598,-9.27E-05,0.489154786,3.785450935,12.50961494,2,40,0
33,373490.0458,7352140.628,9.482598305,6.72E-05,0.261838108,4.958482265,165.1960297,2,40,0
63,377877.7634,7345925.881,10.76207733,-0.001427131,0.427128673,0,21.28230476,2,20,0
1,368992.1202,7347940.36,10.51068878,-1.04E-05,0.234140784,2.161155701,203.0033722,2,70,0
3,369190.558,7348403.381,10.44769764,5.56E-05,0.083122261,3.750091553,70.6397934,2,130,0
134,373085,7348103,3.150353909,-0.004177365,23.18883133,29.56752968,328.9649658,65,30,1
84,382808.8551,7359613.101,4.557234287,-0.005210888,22.76494408,21.04236412,329.183075,65,90,0
181,380427,7355556,5.458826065,-0.004488463,27.06823921,169.9176025,172.7722015,65,90,1
15,370315.0395,7350486.979,10.44890022,-3.59E-05,0.199251696,4.076573372,80.9797287,2,30,0
85,382511.1983,7359150.079,2.894207478,0.001275878,28.96143723,134.2271118,335.0150146,65,90,0
144,374231,7347807,5.3970294,-0.010983014,19.92059517,12.2870779,129.376709,2,30,1
31,372960.8781,7351975.263,13.01562309,1.22E-05,0.128775045,3.124218941,312.7449341,2,60,0
91,383767.9716,7357959.452,3.933314562,-0.001017775,30.42829895,88.43469238,314.0554504,65,90,0
192,381007,7356383,6.072815895,-0.002748011,7.872956753,115.0125427,89.96906281,65,90,1
32,372993.9511,7352339.066,11.03988743,1.04E-05,0.3861911,3.095267534,263.01828,2,60,0
75,378715.965,7346914.959,3.109643698,0.028898809,42.24844742,153.4844513,148.6520081,65,20,0
198,380401,7357501,5.076711655,-0.009964942,10.60371113,2.376335144,347.4897461,65,20,1
138,373513.4115,7348380.505,4.140251637,0.002085091,43.68532944,95.91963959,309.282959,65,90,1
35,373886.9216,7352868.234,11.56996059,-1.33E-05,0.267064244,1.879558206,120.1497574,2,70,0
30,372663.2212,7351842.972,9.273807526,0.000156237,0.376401275,3.486001492,143.0866547,2,60,0
169,377535.0937,7354527.194,2.814144611,0.007810368,30.94521713,68.98222351,17.4091835,2,90,1
151,375217.0664,7349087.651,4.725493431,-0.002023813,31.82554626,129.6764374,160.8343506,65,90,1
145,374080,7347856,6.540839672,8.86E-05,26.80047989,49.94193268,180.6449738,65,90,1
88,383371.0958,7358687.057,5.650419235,-0.000851781,13.82697678,87.51431274,271.3713074,65,90,0
153,379634,7352698,7.075948238,-0.018902203,16.03279495,5.506398201,115.2185287,2,30,1
28,372795.5132,7351413.023,8.297715187,9.09E-06,0.428138196,4.183188915,289.9953003,2,40,0
190,379289,7356161,12.44157791,-0.586256087,1.941062689,4.999742985,327.4280396,65,90,1
193,378948,7356580,3.619275093,-0.017792666,15.0950098,2.292150021,326.8956299,2,90,1
95,378649.8191,7346710.383,5.862749577,-0.002136656,6.488732815,188.8435364,179.0891724,2,90,0
55,369398.1202,7340621.125,4.120494366,0.00890179,17.99015808,117.7479858,123.3093872,2,90,0
113,372173,7346306,6.538524628,-0.013330503,20.64135742,8.205113411,124.8851013,2,90,1
71,378682.437,7346479.094,4.487746716,0.009492149,34.00978851,109.1183701,138.465332,2,90,0
52,369348.5108,7340918.782,3.352606058,-0.0022881,70.36508179,29.71260643,357.5962524,2,90,0
142,373978,7347581,4.305000782,-0.011585555,34.0210762,35.62447357,91.68804932,2,20,1
123,372051,7347313,3.471626997,-0.000173854,31.85390091,155.1803741,323.2820435,65,20,1
129,372536,7347728,5.244135857,-0.00908362,34.45750427,25.57762909,60.7914505,65,30,1
90,383536.4608,7358257.108,4.982878208,0.00800989,11.61973667,85.03382874,90.8530426,65,90,0
16,370678.8423,7350255.468,10.92737389,-3.76E-05,0.123482019,3.368118286,68.061409,2,90,0
51,369414.6567,7341117.219,3.954488039,-0.010347198,29.9012413,71.12796021,217.1889038,2,90,0
140,373418,7348474,3.687173843,0.000300057,26.60417175,35.62966919,307.3996887,65,20,1
126,373367,7347570,2.954426289,-0.007107184,27.52337074,53.852108,148.6078949,2,90,1
119,372439,7346564,6.534352303,0.002965473,20.69125748,19.49218369,266.3990784,2,90,1
18,370612.6963,7350586.198,11.5699358,-2.55E-05,0.018238261,3.195381641,291.5213928,2,90,0
42,369331.9743,7341398.34,2.877308607,0.00398823,29.37343788,84.0934906,336.0903931,2,120,0
64,377827.4713,7346127.05,8.732102394,3.69E-05,0.277291566,2.574365139,92.00479126,2,30,0
136,373158,7348156,4.617191315,-0.008527162,21.56494331,30.23019981,322.1996765,65,30,1
68,378229.8081,7346177.342,7.729218483,-0.005004894,28.21538734,14.89728928,275.2365723,2,20,0
40,373622.3377,7352901.307,9.107182503,-4.06E-05,0.190565094,2.991739035,31.0292263,2,60,0
106,371091,7345232,6.278617859,0.000968354,23.33914185,14.64774036,89.30664825,2,90,1
177,380890,7355173,5.186469078,-0.000320228,26.71403694,65.00498962,89.91781616,2,90,1
81,379185.358,7349194.868,10.32526302,1.51E-05,0.187894955,6.021410465,135.3939667,2,30,0
76,378866.8413,7347183.184,4.278253078,0.00427927,22.5876255,112.6275635,117.4097672,65,20,0
10,369818.9447,7349461.717,8.774905205,-4.15E-06,0.088559203,4.077507496,201.9342651,2,30,0
58,369282.3648,7340769.953,4.152915478,0.001504084,32.15925217,123.7129822,317.6096497,2,90,0
100,369756,7344020,3.450329542,-0.00430832,32.40345001,31.98293114,3.838684797,2,20,1
78,379017.7176,7347686.105,4.085810661,-0.014001895,19.05557823,4.912065506,295.5458374,65,20,0
22,371902.5426,7351313.804,8.867127419,4.34E-05,0.323024035,4.115891457,217.8074036,2,90,0
182,380097,7355650,5.31922245,-0.000952505,23.78263664,210.0299683,353.9156799,65,90,1
167,377400,7354452,4.801277161,-0.021547571,22.34081459,9.369758606,282.587616,2,90,1
103,370587,7344750,3.646704912,-0.011569655,27.54376793,13.00906944,251.3460693,2,20,1
13,370083.5286,7350156.249,9.139696121,6.86E-06,0.30744648,4.082252979,90.39337921,2,30,0
20,371538.7398,7350586.198,7.333518028,5.54E-05,0.374291569,3.807025909,20.67507553,2,90,0
104,371074,7345111,6.68855381,-0.010575908,29.80139923,15.33096313,71.88104248,2,20,1
37,373324.6809,7353232.037,10.73907471,-1.94E-05,0.285710454,1.743181467,272.212738,2,40,0
121,371658,7347211,7.58067131,-0.010924788,11.79544353,2.482979774,271.4399719,2,30,1
149,375682,7348815,4.025218964,-0.003749314,28.18175507,20.49674416,131.1707153,2,20,1
54,369546.9487,7340753.417,5.450994492,0.006761079,29.1599617,69.6352005,103.0095673,2,90,0
92,383304.9499,7357694.868,4.031424999,0.00207615,10.06461239,226.8778076,288.3976135,65,90,0
24,372134.0535,7350817.709,8.182929993,5.19E-05,0.421798319,3.284493208,324.7631836,2,90,0
137,373302,7348245,5.868116856,-0.009845519,15.79193497,34.9756813,316.737854,65,20,1
69,378430.9765,7346261.162,7.649618626,0.000415809,10.7850647,77.96015167,212.3477936,2,90,0
157,376778,7353100,5.418625355,-0.018787326,21.75156975,40.25185776,96.37905884,2,90,1
152,379591,7352652,4.195761681,-0.01240391,24.31241035,11.28166866,134.1849213,2,30,1
183,379676,7355706,5.676669598,0.001681753,25.6173439,190.3757629,245.0981598,65,90,1
23,371671.0318,7350883.855,15.05117607,-2.47E-05,0.013400295,3.125240803,210.570343,2,90,0
109,370846,7345612,6.102495193,-0.014795267,15.02801991,8.312385559,244.1455688,2,20,1
39,373291.6079,7352372.139,10.58580112,1.27E-05,0.246157676,4.692394257,275.809906,2,40,0
122,373638,7347284,3.219949245,-0.007090582,21.7802124,14.48589325,232.719696,2,90,1
107,366716,7345368,4.903971195,-0.009722091,30.68343925,9.783023834,163.2244263,65,90,1
111,372569,7346250,5.78269577,-0.010979613,20.30931282,9.144705772,306.6059265,2,30,1
128,371923.9063,7347689.031,3.276497602,0.005552585,37.06031418,24.20172119,298.2260742,2,30,1
102,366952,7344709,9.032745361,-0.018978221,12.92823887,1.446991682,80.87528229,65,90,1
163,377099,7353932,9.01970768,-0.006065866,6.186596394,1.136379004,318.3579712,2,90,1
170,377535.0937,7354527.194,4.304924,4.304924,28.372442,68.982224,17.409184,2,90,1
176,380573,7355121,4.956262589,0.004380087,26.23144722,135.140625,359.4183655,65,90,1
74,379168.5939,7346982.015,3.932931423,0.009984951,21.3914566,67.49021912,116.3086777,65,90,0
82,379252.4141,7348826.059,9.231150627,0.000179963,0.280577153,4.999996662,85.19702911,2,30,0
110,370946.0334,7346022.025,4.132582664,-0.000184477,43.90483093,46.62856293,316.640686,2,30,1
46,369679.2406,7341447.949,4.175775528,0.010480367,31.57200623,160.4773254,282.518158,2,90,0
59,377458.6625,7345439.724,6.036478519,-0.000176824,8.160477638,76.48931885,113.1521988,2,30,0
172,377715.4625,7354614.55,3.366520405,0.002565578,34.61306,55.50190735,324.7636719,65,90,1
94,383900.2636,7357529.503,6.624383926,8.33E-05,26.16077614,130.9797821,61.84392548,2,90,0
21,371406.4479,7351016.147,13.00439644,-3.66E-05,0.046119101,3.062768459,269.2555847,2,90,0
139,373334,7348443,3.419426918,-0.011403331,18.12388802,19.7640419,305.9782715,65,30,1
146,374437,7348062,4.703872681,-0.021236008,19.92075348,55.11418152,100.8986053,2,90,1
114,371838,7346314,4.372004986,-0.014974081,14.17195129,7.846756935,233.3674011,2,90,1
67,378196.28,7346445.566,7.632083416,0.000612855,3.328459263,3.784079552,233.4005127,65,90,0
132,372941,7347998,3.60954833,-0.012105102,15.14378834,6.60908699,298.9131775,65,30,1
19,371108.7911,7350784.636,10.42558193,-2.17E-05,0.288932592,3.394731283,79.61544037,2,90,0
174,380247,7355075,3.111852407,0.009216893,65.80791473,183.3863068,335.5787048,65,90,1
161,376611,7353297,4.381351471,-0.008427303,26.58053398,9.982554436,322.3036499,2,20,1
11,370248.8935,7349693.228,9.279224396,-5.29E-06,0.267407298,3.948539257,93.80495453,2,30,0
156,376851,7353049,4.611409187,-0.018365832,26.42233276,8.162531853,88.6470108,2,30,1
9,369388.9959,7349461.717,12.32764149,-5.64E-05,0.114159085,3.821048021,98.41976929,2,30,0
96,378934.8076,7346894.787,4.052608013,0.042012069,9.857858658,158.8658142,69.32086182,2,90,0
171,377584.7938,7354582.006,4.157443047,0.003729326,38.0387764,45.69155884,323.5971985,2,90,1
93,383470.3148,7357364.138,9.273173332,-0.004957868,11.98246956,85.09964752,199.1049347,2,90,0
66,377978.3476,7346277.926,7.7622962,-0.000303053,0.487550646,1.74797225,332.4683838,65,20,0
135,373085,7348103,3.785868,3.785868,24.407747,29.56753,327.68576,65,30,1
160,379188,7353226,5.616835117,-0.004016908,6.225434303,8.013238907,52.27470779,65,30,1
166,377383,7354379,4.580520153,-0.011386218,27.13415909,13.50446892,279.2990723,2,90,1
98,379303.6164,7348520.899,9.59482193,3.15E-05,1.053074479,2.99753356,132.1213837,65,30,0
147,375215,7348749,3.332907915,-0.008558434,19.64105988,34.96390915,116.8308334,2,90,1
65,378078.9318,7345992.937,4.570732117,-0.020093255,31.84122849,16.96918297,321.3083496,2,20,0
127,371933.4667,7347634.588,6.283392906,0.000619404,33.16337967,47.53638458,295.7649231,2,30,1
125,373849,7347447,4.856287003,-0.014100105,28.57059479,52.26003647,139.2436371,2,20,1
178,380692,7355273,5.383821011,0.017677456,28.84728241,102.1309357,340.6282349,65,90,1
26,372134.0535,7351479.169,8.661408424,0.00024025,0.198402628,4.419868946,177.3996124,2,60,0
25,372431.7104,7351016.147,9.312665939,6.76E-06,0.206890434,3.560353279,291.4580994,2,60,0
14,370480.4044,7349891.666,9.608691216,-4.78E-05,0.346224964,3.936419487,70.28670502,2,90,0
45,369497.3392,7341414.876,4.032008171,0.000190062,41.57090759,116.3883514,345.3345032,2,90,0
105,366577,7345230,5.38303566,-0.01942778,22.46250534,8.757501602,106.2530823,65,90,1
108,370469,7345465,4.96600914,-0.015565236,15.58041096,7.683497429,344.0715332,2,30,1
168,377410,7354452,4.031870842,-0.019764321,35.36120224,14.52309227,284.9174194,2,90,1
53,369563.4852,7341051.073,4.647352695,-0.018923488,37.56088257,11.6256361,124.7248611,2,90,0
83,382478.1253,7359910.758,10.51085758,-0.00021848,0.249707833,1.909296036,38.77612686,2,40,0
7,369455.1419,7348667.965,9.263072014,3.45E-05,0.108705223,3.736114025,99.80865479,2,20,0
158,379144,7353157,7.022772789,-0.024067197,14.01349735,10.54997253,144.7627258,65,30,1
27,372497.8563,7351578.388,10.98706818,1.84E-05,0.290814608,3.729801178,104.7056274,2,40,0
86,383040.366,7359117.006,4.202914715,0.014795092,16.64868927,207.8861694,160.0473175,65,90,0
115,372083,7346335,3.346848726,0.002410404,35.1417923,59.77449799,130.4406128,2,90,1
57,368918.562,7340736.88,2.989325523,0.006411333,26.71216774,29.02114105,254.3013458,2,120,0
44,369116.9999,7341067.61,3.714578867,0.001939032,13.69370079,46.65736008,226.9561462,2,120,0
148,375221,7348759,5.168181896,-0.011900878,21.73439217,36.08774567,117.8452606,2,90,1
12,369752.7988,7349759.374,11.06572533,-4.72E-06,0.089605987,4.109297752,304.6217041,2,30,0
73,379218.886,7346663.499,5.256850243,-0.001866319,27.5271492,39.97267914,133.0459747,2,90,0
38,373192.389,7352835.161,10.65287113,8.47E-06,0.379132181,3.263996124,346.9519653,2,40,0
36,373886.9216,7353232.037,11.02980137,2.35E-06,0.206032991,2.563130379,103.0996552,2,40,0
118,372397,7346481,4.300268173,-0.001069298,7.724978447,9.947507858,236.2792969,2,90,1
5,369091.3391,7349230.206,9.361190796,8.52E-05,0.197091237,3.971025944,132.0097809,2,20,0
60,377743.6511,7345339.14,4.824509621,0.023970881,13.54527092,74.05312347,161.7962799,2,90,0
191,381050,7356277,5.047700405,0.006975551,32.71705627,91.51044464,107.8471451,65,90,1
