FID,X,Y,twi,curvature,slope,elevation,aspect,lithology,land_use,class
67,377383,7354479,8.725763321,-1.569606304,7.308606625,5.024060726,292.5086975,2,90,0
182,380097,7355650,5.31922245,-0.000952505,23.78263664,210.0299683,353.9156799,65,90,1
187,379331,7355938,3.669877291,0.012879906,27.00302887,185.1747437,226.2173462,65,90,1
14,372173,7346406,4.770730495,1.110549927,26.95111465,57.88139343,142.1931305,2,90,0
168,377410,7354452,4.031870842,-0.019764321,35.36120224,14.52309227,284.9174194,2,90,1
86,378847,7355904,9.546913147,-0.490040779,2.41293931,5.000618935,243.2706909,65,90,0
59,379144,7353257,5.320894241,0.729139328,13.73489857,14.9731636,90.60279083,65,30,0
132,372941,7347998,3.60954833,-0.012105102,15.14378834,6.60908699,298.9131775,65,30,1
40,373334,7348543,7.298799038,-0.363272667,2.710618258,5.935194016,330.7345276,65,30,0
97,379740,7357340,16.03665543,-0.037187569,0.144621804,0.005627075,300.7340088,65,70,0
122,373638,7347284,3.219949245,-0.007090582,21.7802124,14.48589325,232.719696,2,90,1
10,370846,7345712,4.434818268,1.571507454,19.58132362,14.41970062,283.4488525,2,20,0
184,381355,7355736,3.58451438,0.007190312,29.03040504,26.77646637,204.0003815,2,90,1
149,375682,7348815,4.025218964,-0.003749314,28.18175507,20.49674416,131.1707153,2,20,1
65,377247,7354088,6.416156769,-0.140779972,4.673331261,4.418458939,243.0571899,65,90,0
95,379331,7356969,7.112387657,-0.057665348,0.466920495,2.422716618,326.3414307,65,90,0
108,370469,7345465,4.96600914,-0.015565236,15.58041096,7.683497429,344.0715332,2,30,1
75,380247,7355175,2.870742321,12.82788086,59.53013229,178.9716644,149.954071,65,90,0
2,367437,7344409,12.26316547,-0.088022083,0.248296127,0,241.9070435,65,90,0
194,379331.1667,7356869.344,5.457664013,0.004764464,27.09522057,20.93483734,334.6312561,65,90,1
125,373849,7347447,4.856287003,-0.014100105,28.57059479,52.26003647,139.2436371,2,20,1
146,374437,7348062,4.703872681,-0.021236008,19.92075348,55.11418152,100.8986053,2,90,1
98,380389,7357343,3.606231689,1.987289429,15.19178772,59.8240509,336.1995544,65,90,0
144,374231,7347807,5.3970294,-0.010983014,19.92059517,12.2870779,129.376709,2,30,1
118,372397,7346481,4.300268173,-0.001069298,7.724978447,9.947507858,236.2792969,2,90,1
90,379108,7356132,2.794536591,5.698150635,31.44296646,64.89216614,183.8432007,65,90,0
119,372439,7346564,6.534352303,0.002965473,20.69125748,19.49218369,266.3990784,2,90,1
135,373085,7348103,3.785868,3.785868,24.407747,29.56753,327.68576,65,30,1
114,371838,7346314,4.372004986,-0.014974081,14.17195129,7.846756935,233.3674011,2,90,1
19,372397,7346581,5.834197521,-0.46105957,11.57434654,16.95782089,173.979187,2,90,0
137,373302,7348245,5.868116856,-0.009845519,15.79193497,34.9756813,316.737854,65,20,1
124,373124,7347347,3.638765812,0.00560837,27.73070717,42.28518677,148.5493164,2,90,1
78,380890,7355273,4.948451519,1.556884766,29.57713127,59.50789642,77.53360748,2,90,0
196,379740.3229,7357240.187,6.682012081,-0.008087832,11.33861351,5.026316166,0.30454123,65,90,1
173,377719,7354677,4.891144753,-0.018088762,16.72619629,6.98177433,334.005188,2,90,1
64,377099,7354032,17.55991745,-0.082435071,0.68767941,0.095107161,242.2114105,2,20,0
96,380392,7357292,5.05349493,0.803764343,14.33131504,72.59642029,0.492097497,65,90,0
76,380188,7355177,3.814287901,0.374038696,12.43666649,205.3021088,74.64026642,65,90,0
31,373697,7347830,3.856801987,-1.058258057,32.37729645,155.545639,311.5570984,65,90,0
69,377410,7354552,5.133630276,-2.039786339,19.47905922,8.997560501,271.4018555,2,90,0
30,372536,7347828,10.89692783,-1.465209007,2.417794466,1.564873457,89.34104919,65,30,0
66,376841,7354265,9.045208931,-0.082013845,1.148759603,0.770848274,42.25315094,2,70,0
102,366952,7344709,9.032745361,-0.018978221,12.92823887,1.446991682,80.87528229,65,90,1
140,373418,7348474,3.687173843,0.000300057,26.60417175,35.62966919,307.3996887,65,20,1
192,381007,7356383,6.072815895,-0.002748011,7.872956753,115.0125427,89.96906281,65,90,1
123,372051,7347313,3.471626997,-0.000173854,31.85390091,155.1803741,323.2820435,65,20,1
51,375711,7348957,6.363250732,-0.350847244,5.904838562,17.23209572,103.7535172,2,90,0
117,371843,7346480,4.025763035,-0.008107572,28.1687851,29.66653061,282.0887146,2,90,1
15,371838,7346414,3.523411274,1.193149567,41.50751495,37.8125,278.7569275,2,90,0
81,380230,7355502,4.339520454,1.179168701,14.62010098,226.9158325,152.2539063,65,90,0
24,372051,7347413,3.996437311,-1.615219116,20.18445587,125.0463715,336.2678833,65,20,0
36,373085,7348203,8.731664,-1.402226,6.080214,8.120252,284.840332,65,30,0
190,379289,7356161,12.44157791,-0.586256087,1.941062689,4.999742985,327.4280396,65,90,1
34,373058,7348181,6.711012363,-0.547180653,2.787945509,5.325996399,241.7336426,65,30,0
176,380573,7355121,4.956262589,0.004380087,26.23144722,135.140625,359.4183655,65,90,1
138,373513.4115,7348380.505,4.140251637,0.002085091,43.68532944,95.91963959,309.282959,65,90,1
170,377535.0937,7354527.194,4.304924,4.304924,28.372442,68.982224,17.409184,2,90,1
179,381065,7355286,5.470358849,-0.019511081,22.82974434,10.28103828,175.213913,2,90,1
142,373978,7347581,4.305000782,-0.011585555,34.0210762,35.62447357,91.68804932,2,20,1
12,372569,7346350,14.78872967,-0.24469097,0.78111738,0.013989845,175.2257538,2,90,0
89,380895,7356104,3.233123779,3.407562256,21.52136612,113.9188156,120.7836761,65,90,0
16,372083,7346435,5.002605915,0.692344666,15.04635048,93.16794586,107.2057571,2,90,0
48,375215,7348849,4.814455032,-2.05701828,22.07660294,45.11217499,94.24715424,2,90,0
166,377383,7354379,4.580520153,-0.011386218,27.13415909,13.50446892,279.2990723,2,90,1
100,369756,7344020,3.450329542,-0.00430832,32.40345001,31.98293114,3.838684797,2,20,1
44,373971,7347724,7.740700722,-2.597766876,20.93659019,40.45363235,157.4781036,65,20,0
157,376778,7353100,5.418625355,-0.018787326,21.75156975,40.25185776,96.37905884,2,90,1
73,377715,7354715,6.014439106,-0.368016481,5.581718445,3.342655659,320.2301025,2,90,0
180,380230,7355402,5.344609737,0.000538481,13.42476082,189.9815979,180.9011688,65,90,1
109,370846,7345612,6.102495193,-0.014795267,15.02801991,8.312385559,244.1455688,2,20,1
134,373085,7348103,3.150353909,-0.004177365,23.18883133,29.56752968,328.9649658,65,30,1
150,375711,7348857,5.155329227,0.006003553,24.77268982,17.39791679,113.4725494,2,20,1
105,366577,7345230,5.38303566,-0.01942778,22.46250534,8.757501602,106.2530823,65,90,1
39,373513,7348481,3.614164829,0.071990967,28.31527519,51.78888321,325.4533386,65,90,0
163,377099,7353932,9.01970768,-0.006065866,6.186596394,1.136379004,318.3579712,2,90,1
18,371843,7346580,4.711285114,-0.7774086,28.3509922,44.69239807,180.1521912,2,90,0
47,374437,7348162,4.470286846,0.239532471,24.59646988,86.42871094,102.7648697,2,90,0
57,376851,7353149,4.507251263,-2.187451363,18.30742073,15.11515617,112.7092743,2,90,0
129,372536,7347728,5.244135857,-0.00908362,34.45750427,25.57762909,60.7914505,65,30,1
171,377584.7938,7354582.006,4.157443047,0.003729326,38.0387764,45.69155884,323.5971985,2,90,1
178,380692,7355273,5.383821011,0.017677456,28.84728241,102.1309357,340.6282349,65,90,1
8,366716,7345468,3.944472551,2.323070526,21.16783142,54.73332596,37.3791008,65,20,0
45,374231,7347907,6.300744057,-1.074546814,30.42063522,50.37332153,112.4840927,65,90,0
185,378847,7355804,5.607791901,-0.021314397,18.2745018,7.478470325,296.5407104,65,90,1
46,374080,7347956,3.867085695,-0.52305603,32.11146164,105.5214691,174.6086121,65,90,0
189,379107.6353,7356031.792,5.45425272,0.000719685,18.8932991,64.99707031,310.6597595,65,90,1
60,376797,7353283,5.033073902,-2.087293625,24.52778244,25.39949799,43.34803009,2,90,0
29,371924,7347789,11.56996059,-0.032214403,0.175232768,0.012137474,143.7120819,2,30,0
152,379591,7352652,4.195761681,-0.01240391,24.31241035,11.28166866,134.1849213,2,30,1
58,376778,7353200,5.366841793,1.609825134,22.79200172,54.91527557,82.26305389,2,90,0
32,372376,7347932,3.806266308,2.218659401,12.53361988,10.00507164,351.1933594,65,30,0
41,373418,7348574,5.213627815,-0.621820927,9.27213192,7.126520157,347.0980835,65,20,0
11,370946,7346122,6.536133766,-1.001869202,11.47576618,8.594940186,333.4953003,2,30,0
156,376851,7353049,4.611409187,-0.018365832,26.42233276,8.162531853,88.6470108,2,30,1
198,380401,7357501,5.076711655,-0.009964942,10.60371113,2.376335144,347.4897461,65,20,1
174,380247,7355075,3.111852407,0.009216893,65.80791473,183.3863068,335.5787048,65,90,1
172,377715.4625,7354614.55,3.366520405,0.002565578,34.61306,55.50190735,324.7636719,65,90,1
155,377535,7352870,4.24058485,-0.0456273,23.36314964,16.52991867,16.72984314,65,90,1
148,375221,7348759,5.168181896,-0.011900878,21.73439217,36.08774567,117.8452606,2,90,1
82,380427,7355656,5.015680313,0.838973999,30.83638573,184.6409454,74.94420624,65,90,0
80,381065,7355386,4.284965515,1.310813904,28.85317039,65.06280518,133.0605011,2,90,0
56,377535,7352970,5.493606091,0.750221252,20.31297493,52.89722061,287.9820557,2,90,0
26,373849,7347547,3.397955656,2.658172607,18.49073982,89.52285767,113.3250046,65,20,0
113,372173,7346306,6.538524628,-0.013330503,20.64135742,8.205113411,124.8851013,2,90,1
53,379591,7352752,6.586679935,-2.860731125,28.26504517,30.68426132,115.702446,2,20,0
165,376841,7354165,4.452368736,-0.018912658,19.26595688,5.33796978,266.3388977,2,90,1
112,371944,7346264,3.070170879,-0.009595905,24.89753914,17.95346451,200.9335632,2,90,1
126,373367,7347570,2.954426289,-0.007107184,27.52337074,53.852108,148.6078949,2,90,1
197,380389,7357243,3.866227627,0.006108769,22.72119141,85.26066589,78.49642944,65,90,1
71,377535,7354627,6.011198,1.738568,15.089635,7.765731,17.289644,2,90,0
55,379303,7352912,11.97548389,-0.16596292,0.704751372,0.060729362,273.4147949,2,30,0
62,376611,7353397,6.507331848,0.026517153,2.931765795,2.287495375,321.2878113,2,20,0
4,370587,7344850,6.108927727,-3.626255035,20.70151329,10.98633385,297.043335,2,20,0
161,376611,7353297,4.381351471,-0.008427303,26.58053398,9.982554436,322.3036499,2,20,1
88,379331,7356038,5.132202148,1.992843628,32.99931335,160.5900879,318.5458679,65,90,0
188,380895,7356004,3.012065887,0.000458784,26.19254303,119.2698059,22.16379929,65,90,1
68,377400,7354552,5.864445686,-1.002998829,11.23839283,6.497875214,272.386322,2,90,0
127,371933.4667,7347634.588,6.283392906,0.000619404,33.16337967,47.53638458,295.7649231,2,30,1
159,376797,7353183,5.254999638,-0.001757329,27.57062721,44.77903366,100.0996017,2,90,1
145,374080,7347856,6.540839672,8.86E-05,26.80047989,49.94193268,180.6449738,65,90,1
147,375215,7348749,3.332907915,-0.008558434,19.64105988,34.96390915,116.8308334,2,90,1
3,366952,7344809,3.838299751,-3.147902727,24.37390327,5.945196629,122.9197617,65,90,0
167,377400,7354452,4.801277161,-0.021547571,22.34081459,9.369758606,282.587616,2,90,1
77,380573,7355221,5.052147865,4.15561676,47.39363098,71.4330368,351.5021362,65,90,0
183,379676,7355706,5.676669598,0.001681753,25.6173439,190.3757629,245.0981598,65,90,1
70,377535,7354627,6.011197567,-0.229537964,15.0896349,7.460238457,5.88920784,2,90,0
25,373124,7347447,3.005335093,0.965324402,26.34561729,74.24943542,150.2228851,2,90,0
136,373158,7348156,4.617191315,-0.008527162,21.56494331,30.23019981,322.1996765,65,30,1
52,375217,7349188,6.768297195,-0.592483521,17.84348297,180.0379334,134.1088257,65,90,0
27,373367,7347670,4.235625267,-0.07308197,23.46676254,105.0421219,143.8878784,65,90,0
191,381050,7356277,5.047700405,0.006975551,32.71705627,91.51044464,107.8471451,65,90,1
42,373481,7348587,7.520698071,-0.642416477,11.33467484,6.815958977,335.2581177,65,20,0
23,373638,7347384,7.370618343,-3.463260651,18.12476921,50.51766586,167.1896973,2,30,0
17,371802,7346496,6.698703289,-1.476639748,9.102910995,14.98931503,260.0614624,2,90,0
13,371944,7346364,4.14126873,3.598609924,25.50487518,83.87016296,217.4280243,2,90,0
20,372439,7346664,3.866559982,-1.671703339,39.93641281,53.13741302,251.3440094,2,90,0
28,371933,7347735,4.489174366,-0.054959297,33.97189713,11.06669617,319.3804626,2,30,0
74,377719,7354777,8.237422943,-0.120730147,1.270748854,0.242943257,313.9590759,2,70,0
83,380097,7355750,5.780485153,-0.543838501,12.19439316,167.8795929,14.85693836,65,90,0
87,381307,7355924,7.949759007,-1.241329193,9.610100746,36.59223175,176.4741669,65,90,0
169,377535.0937,7354527.194,2.814144611,0.007810368,30.94521713,68.98222351,17.4091835,2,90,1
72,377585,7354682,8.053472519,-0.273130715,3.639061213,0.827278256,344.1277466,2,70,0
177,380890,7355173,5.186469078,-0.000320228,26.71403694,65.00498962,89.91781616,2,90,1
151,375217.0664,7349087.651,4.725493431,-0.002023813,31.82554626,129.6764374,160.8343506,65,90,1
193,378948,7356580,3.619275093,-0.017792666,15.0950098,2.292150021,326.8956299,2,90,1
92,381050,7356377,5.577085972,-1.402633667,20.72450829,105.3402328,90.93049622,65,90,0
120,371946,7347138,5.297915936,0.001492768,35.00283051,123.956543,280.4334717,2,90,1
99,380401,7357601,14.01230431,-0.020849656,0.110672593,0.037264075,287.3647156,65,70,0
49,375221,7348859,6.006753922,-3.399013519,20.26969528,45.48988342,104.4701233,2,90,0
111,372569,7346250,5.78269577,-0.010979613,20.30931282,9.144705772,306.6059265,2,30,1
130,373697,7347730,4.432211399,-0.008130639,30.72761917,151.2314453,157.1707916,65,90,1
175,380188,7355077,4.31979847,-0.01537165,33.86004257,25.91223907,277.4851379,65,90,1
63,376766,7353644,3.883951426,-0.198391914,31.67797661,20.15390778,290.4358215,2,90,0
101,367437,7344309,6.841595173,-0.017730555,23.18181992,5.089533329,45.19527435,65,90,1
103,370587,7344750,3.646704912,-0.011569655,27.54376793,13.00906944,251.3460693,2,20,1
107,366716,7345368,4.903971195,-0.009722091,30.68343925,9.783023834,163.2244263,65,90,1
1,369756,7344120,11.57001877,0.420986027,0.378578633,0.234718129,176.2218781,2,90,0
158,379144,7353157,7.022772789,-0.024067197,14.01349735,10.54997253,144.7627258,65,30,1
164,377247,7353988,5.888437748,-0.011307991,14.00481987,6.933695793,318.743042,65,90,1
61,379188,7353326,5.050676346,1.333823204,3.664789438,9.990153313,138.5844269,65,20,0
35,373085,7348203,8.158185959,-1.402225971,9.430800438,8.120251656,278.5400391,65,30,0
5,371074,7345211,6.670172215,-1.29312706,25.72981834,18.98835754,85.27592468,2,90,0
160,379188,7353226,5.616835117,-0.004016908,6.225434303,8.013238907,52.27470779,65,30,1
143,373971,7347624,3.755076647,-0.01724563,35.06731796,34.82037735,59.18134689,65,20,1
94,378948,7356680,8.831987381,-0.025375128,0.866327405,0.381601483,184.7858276,2,20,0
79,380692,7355373,3.358331442,7.658992767,54.30163574,49.49861908,159.4724884,65,90,0
43,373978,7347681,3.710330486,-0.530883789,13.74978352,29.8998642,126.40448,65,20,0
38,373302,7348345,5.195061207,-0.234935761,9.442790985,33.20248413,281.3686218,65,30,0
154,379303,7352812,4.3637743,1.54E-05,26.98565483,20.04534149,359.5057983,2,30,1
195,380392,7357192,4.276698589,-6.15E-05,34.77697372,87.62624359,85.4450531,65,90,1
141,373481,7348487,7.144595146,-0.006549432,15.43968296,34.91998672,347.2944641,65,90,1
7,371091,7345332,4.606688023,1.912879944,30.9254036,54.68148804,168.0195618,2,90,0
50,375682,7348915,4.428329468,-2.751852036,19.69901085,22.13887215,54.33944702,2,90,0
106,371091,7345232,6.278617859,0.000968354,23.33914185,14.64774036,89.30664825,2,90,1
153,379634,7352698,7.075948238,-0.018902203,16.03279495,5.506398201,115.2185287,2,30,1
85,381355,7355836,4.296852112,-1.276412964,22.21216774,48.74760056,301.1766663,2,90,0
186,381307,7355824,6.148293495,-0.007408384,9.70205307,35.09121323,250.9653015,2,90,1
